id,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,y
4022,0.521853291,-0.583426759,1.09122113,0.225112125,1.314873098,-0.372334404,-0.778550049,-1.037770685,-1.41160504,1.04002703,-0.596469807,1.609056258,0.804044038,-0.164221167,-0.17410421,242.9721838
509,0.345891608,-1.047234378,-0.431408668,0.174831271,-0.980112648,1.670853649,-0.607686849,0.799559562,0.314598046,1.39148608,0.484424452,1.380538829,1.220941609,-1.306784989,-0.873575825,369.9840843
867,-1.803339367,0.431295742,-0.087910715,0.723957262,-0.061458693,0.879735706,-1.042774227,-1.529966669,-1.523134311,0.177775746,-0.088088635,0.799197825,0.844548736,0.479924887,1.382048518,125.3212338
415,-1.690078874,0.905518382,0.320047024,-0.505938409,0.625746694,-0.053748688,-1.005259472,-0.761508185,0.290067333,-0.812868737,-0.065242544,0.750002002,0.436771326,-2.835084153,0.756627516,86.80032977
793,0.865804244,-0.984715523,0.426098413,-0.270561381,0.168004659,-1.07630429,0.286822085,-0.156272069,1.550664577,-1.213516527,-0.274023215,1.056607807,1.525625513,-0.883676308,0.054919608,111.3869687
2954,1.569193593,-0.816989095,-1.25431547,1.016257338,-0.321865279,0.018509622,-0.473453294,-1.256988971,0.423899398,1.526719092,0.196646534,1.996148097,-1.353507983,0.762351183,0.578967227,134.5559182
3036,1.041064252,1.322797027,0.087613586,-0.096931397,-0.691279828,0.157719671,-0.830400801,-1.480984261,-0.397829864,-1.449994564,1.084674892,0.544772065,1.182675941,-0.823752575,-2.471942753,117.658983
3844,0.282906787,-0.66136306,-0.334474204,0.844608626,1.955438182,-0.248331411,-1.041521068,-0.112205966,-1.693766825,-1.014976491,0.937495419,1.175437384,0.250791241,-3.608109978,-0.555009803,-135.9325547
3090,0.148441447,0.041874426,0.104640525,-0.514698819,-1.540485775,1.412225017,-2.58472859,0.395624325,0.12901165,0.63868691,2.00538527,0.084841362,0.018684656,0.22597688,0.064786077,179.5125109
1206,0.561520363,-0.823798698,-0.295701629,0.654002738,0.553897155,-0.357436963,-0.21371079,-0.887782702,0.822516768,0.040070687,-1.317514592,-1.017321808,-0.7180461,1.532915226,0.808112928,-157.2342799
2331,1.017320704,-1.163849034,0.771219755,-0.510153427,-0.560103684,0.253265499,0.722787854,-0.437574073,1.069940834,-1.092462251,-0.48440566,0.491172725,1.33210471,0.113955969,0.818929873,156.4614489
3324,-0.351919922,-0.120390771,-0.139290708,-0.182796322,0.266729383,0.640670207,0.187150271,-1.781381659,0.105089514,-1.183397961,0.479128114,1.17549211,-0.481604402,-0.653318784,0.890234205,-17.9480884
1244,-0.920567264,-0.632536807,0.519934558,-0.956404218,-1.118003697,-1.33550939,-0.99033221,0.35751059,-1.208971498,1.593688604,-1.402848245,0.789096253,-0.386367088,1.871732398,-0.607718165,-160.3255091
1048,0.030669057,1.093108338,0.706131407,1.306706477,-1.658103829,1.947026488,-0.005374844,-1.524185199,0.482938832,-0.457554499,-1.784559131,-1.855611638,-1.555693965,-0.100953351,1.631840277,49.15454635
7,-0.407745843,1.380016715,1.738959991,-1.218874642,0.085562042,0.295940575,0.40959369,-0.865927375,-0.147339236,-0.134692338,-0.263406729,-1.366542274,0.148164149,-0.395503711,-0.293049177,106.2457717
2008,0.15690654,-0.361820401,-0.408339132,-0.865485075,-0.075811629,-0.472830748,-1.385360369,-0.892792928,0.080974991,1.203970738,-0.261716675,-0.771499529,-0.349971974,1.618397406,0.062691692,-105.4800595
2658,-0.587458285,0.99319988,0.261393711,1.808482278,0.523339859,1.050615461,0.136646192,-0.417738526,-0.37989742,0.102909787,-0.947347769,-0.488437481,-0.41482329,-0.459447768,-1.544838332,83.56016314
4403,-0.116677462,0.020415122,2.1615256,-1.359925265,-1.901067825,0.756162502,1.351443206,-0.57018996,0.13431327,-0.76789119,-0.494988882,0.639555974,-0.724653291,-0.055732721,-0.357493824,55.09355636
2681,-0.495365422,0.932867942,-1.072871043,0.34374751,0.714033543,-2.714186178,0.109764858,-0.47727193,0.833987386,-1.92736854,0.009002158,0.385322407,0.255127494,0.237230385,0.319631192,-276.5683364
914,-2.335664664,-0.764476352,-0.147662131,0.245597947,-1.702591845,1.416656937,-0.809299433,0.454250602,0.648138426,0.635639727,1.467465819,0.477192389,-0.343342347,-1.227522316,1.762039196,40.25528762
750,-0.833244546,2.433378819,-0.391689302,0.137181405,0.776262197,0.213230671,0.438266121,0.88892997,0.178705233,-0.976758333,-0.027586997,1.787832209,-0.324374193,-1.985439911,1.916373815,308.3250967
772,-0.42183058,-0.310609773,-0.217753561,0.64515128,0.211685959,1.829807597,-0.457593727,0.38162027,0.085849796,0.068427628,0.356161734,-0.100921156,0.038230187,-0.669846292,2.413385253,186.4919156
4758,1.849383418,0.010709558,0.291576468,0.668530096,0.677043195,0.267271385,0.260172276,0.549998635,-1.26117026,-1.059089769,-1.37957019,-0.323366495,0.882693424,0.387244265,1.298203339,95.81547743
2969,-0.225907448,-1.432596634,-2.071701194,0.123495161,-0.166619455,1.35631262,-1.133318296,0.890505538,0.732333224,0.809165985,0.48303957,1.015522628,-1.221325495,-0.446157876,-1.763614212,-143.7128564
925,2.265786852,-1.801423122,1.319390401,0.799407587,-0.028675973,0.046573968,-0.652418927,0.371590878,-0.681068296,0.231520175,0.916768252,-1.157025466,0.930998881,-0.093570439,0.528391787,45.12090712
2709,0.233682708,0.56555954,-0.476725048,0.688548719,-0.209591201,0.35478272,0.564676111,-1.327239773,1.286414914,-1.285960208,-0.815141956,0.588153353,2.118119734,0.848014763,-2.947627878,208.4463559
754,0.041741394,0.355718292,-0.796876189,0.843608945,1.581491952,-0.661545485,-0.441934344,-1.123953793,-0.226135339,1.599560851,0.033004511,0.444347502,-0.72130436,1.963071522,1.484762449,102.4986278
2459,-0.900574461,0.415575688,-0.187466025,-1.315366986,0.907922218,0.112693952,-0.505262189,-1.390587943,-2.224360549,0.507856712,0.287131992,1.303046176,1.466055794,0.765125095,1.415965967,161.3913758
3719,2.121571128,-0.040865395,0.384792578,-1.336851645,-0.452643259,1.096075841,-0.887709308,0.370999756,0.313216712,0.145200898,-0.003936273,-0.055031941,-1.12095629,-0.038390272,1.131065386,149.2937008
3219,0.053426559,-0.886000979,-0.492651229,0.908452751,-0.331675892,-1.058480365,-0.720712032,2.884565963,-0.167044561,-0.416728173,1.003485443,0.296601342,0.489855828,1.589349075,1.580912716,-111.9276651
38,0.287306928,2.646477932,-0.069563899,1.066717711,-0.259584916,-1.470457716,0.353030114,-0.339693551,1.041608017,0.458225596,-0.629357955,0.183696813,0.411689732,0.392028234,0.926467391,351.3936607
113,-0.091524866,-0.455777288,-0.934890025,-0.091855635,-0.204623322,-0.381435822,0.23008071,-0.803810035,-0.191270307,1.335630533,1.908021348,-0.674960774,0.191941385,-0.142911386,2.278212305,-26.72755067
330,-0.985275638,-1.933443879,-0.613566357,0.232442867,-1.625663336,0.051799214,-0.203192005,1.202276419,2.030782145,-1.83342492,-0.253593405,0.88344639,1.074538921,1.423783777,-1.459288257,-197.8783965
4083,-0.265076855,0.236001614,0.714885219,-0.844638474,0.872471165,1.316864583,0.581824336,0.415719829,-1.11328667,0.895079047,0.221217011,0.726936334,-0.648796431,-0.913024447,-0.711074673,159.0717271
323,-1.772790978,0.159651936,0.305825577,-0.966667793,0.007331934,0.593804357,-1.635269673,-0.914829211,0.397456906,-1.754970454,1.852067178,0.581775887,-0.348479902,0.506056089,-0.905393751,-172.6465671
3832,-0.107748598,1.242574652,-0.584395008,0.987957401,0.082170759,0.280752956,1.59692251,-0.430918614,-0.827119414,-1.608373471,0.412435153,0.195403995,0.779769742,-0.368975992,0.893667963,42.46680104
777,0.527615494,-0.573366084,-1.348336087,0.756793982,-0.991880814,0.43213706,-0.861785004,0.339242563,1.306452919,-0.900316228,-1.370050123,0.686468702,-1.685860468,-0.341740114,0.831878534,-166.1612769
1443,-1.181947404,0.401405165,-0.974221966,-0.628830895,0.039406426,-0.175617501,-0.404942974,0.581136382,-0.339556875,-1.699292706,0.383107858,-0.330805056,-0.506521672,-1.348636598,-0.612400429,-383.0465039
922,-1.830365025,-0.294374267,-0.831270792,1.180344921,0.614405504,0.11491925,-0.922710933,1.285330682,0.226859571,0.141425843,0.801651509,2.154331754,1.677107926,2.030897638,1.284896863,272.0214133
3449,0.086223276,3.002069955,-0.540863116,-1.720207574,1.855862987,0.540517693,-0.188097728,-1.43474382,1.094848324,-0.41407974,1.030088155,0.885583434,1.082854334,0.007472447,-1.04981958,487.4281529
4038,-2.513515422,2.181430131,0.307626129,-0.688690411,-0.005680286,0.732571325,0.590265199,0.007797721,0.876749143,-0.121650835,-1.35025475,-1.673497198,0.54714705,-0.686190782,1.310028519,153.5732208
124,-0.252067785,1.606608006,-1.277489174,0.942064636,1.206018828,0.896511329,0.459820956,0.273896261,1.204625031,1.549043838,-0.388437393,-0.14027011,0.326520948,-0.337155868,1.08876848,448.2328146
1984,2.185465434,0.545000033,0.992411237,0.28947369,-1.332599803,-0.990499001,-2.371020607,0.099668379,1.183593805,-1.628797466,0.649422324,0.301022184,-0.577744142,3.376399273,-0.453628697,24.23364558
2595,1.655005818,-2.44748376,0.446764518,1.180965553,-1.171205865,-0.136094669,0.572144971,-1.255029878,0.387393674,1.203999068,-0.218987406,-0.391412366,-0.25368243,-0.815136881,-0.167526208,-71.16285137
2335,1.552404005,-2.027125991,-1.471646433,-0.88959939,-0.272442321,-0.827470689,-0.516411043,0.682946927,-0.862392909,0.685638149,0.261415997,-0.871383523,0.426060841,-0.677084403,0.427602669,-327.3977199
2758,0.651368262,1.794289022,0.939075226,-0.228889501,-0.090444956,0.815201911,0.580154776,-0.146379271,0.506266664,0.155345251,-0.62523462,0.966843402,-1.167752305,-0.767332348,-1.148008527,322.7726665
2095,0.651371642,0.317514771,0.304904405,-1.067273996,-2.264908386,0.245523245,0.466532847,-0.677952427,0.025498478,-3.087378822,-0.165300063,-0.248620806,0.315036922,1.523268973,-0.795406019,-245.9236181
637,0.416789198,0.644303741,1.150943804,1.467896907,0.755249486,-0.007785847,0.935034847,0.472734857,-0.745998456,-0.464249709,0.169370266,1.646742847,0.823525127,1.767049021,0.483208428,354.2463104
661,-1.311789749,0.514447149,-0.519115369,-0.58625261,-1.984376321,-1.383252298,1.122646858,-0.229916104,0.272579136,0.488086268,0.099087035,0.877933095,0.061124077,-0.529013438,0.816572048,-66.28425149
95,1.325549281,-0.258060687,0.362858196,1.081414521,-1.364891089,-0.523566231,-0.905713004,-2.051315509,-0.19059233,0.753319724,1.35819745,-1.480332923,1.004852975,-0.31309433,0.681014248,58.64237164
1152,1.030647972,1.654731662,0.735079426,-0.336022428,0.125397515,-0.480370297,-0.912840624,-1.503304636,0.510014708,1.454022223,1.084925258,-0.257215905,-0.701758161,1.023174087,-0.897280527,263.1100563
2494,-2.185452573,-0.067627343,1.080123295,0.283137183,0.440551393,-0.858345567,0.505882701,0.702068044,-0.706322669,-0.424404256,-0.871080691,-0.034214604,0.76534496,1.326232658,0.388308599,-104.7538256
4231,-0.600302964,0.418111851,-0.208812026,0.239516505,-0.182066598,0.192556945,1.20813095,0.12580909,1.14577596,1.720716334,0.246318651,-0.130003743,-1.581136097,0.191826526,-0.870077245,50.85621259
4963,-0.006208008,-0.738022172,0.914300806,1.069028686,1.40365806,-1.603776613,-0.581715771,0.644696409,-1.596389723,0.428591104,-2.174399236,1.925841934,-0.372858967,0.401669149,-1.54644464,-83.88939015
4823,-0.635708412,-0.193417113,1.293969498,-0.478284427,0.084026773,0.137762952,-0.375042097,-0.371508826,-0.938278923,-0.814402525,-0.082376098,-1.168038129,0.12523891,-1.877468001,-0.699621217,-198.6430426
1240,0.363194179,-0.534330724,-1.830019629,-1.454876131,-0.819849516,-0.905966245,0.631776049,-1.00444903,-0.786843652,1.282955678,0.241861026,-0.6782431,1.371294388,0.276736708,-0.332645014,-163.2101499
4204,0.25254633,2.80571237,-0.276473139,-0.757562127,-0.322814119,-1.272368193,0.0506075,0.545643596,-0.747745339,-0.249178394,0.766997294,0.869386765,-1.157546543,-0.188886119,-0.04823996,30.43381888
2608,-2.136488402,0.251531263,-1.250307458,2.00548264,1.164126407,0.048706678,1.754132171,-1.050850626,1.124053446,-0.223811167,-0.843894217,-1.008111457,0.435328979,1.038526204,-0.113258166,-103.3189207
3636,0.86631455,-1.935756415,0.276820792,-0.550952461,0.671836891,-0.194023991,-0.336680397,-0.306637116,-0.336920987,0.370667777,-0.526284117,-0.073370485,-2.05363835,-0.16407659,0.812481803,-316.6325656
4405,0.202649078,0.434001108,1.06690895,0.69882249,-0.148707981,0.178788398,0.479765992,0.712684052,0.215297514,1.530967331,1.228652745,0.015897825,-0.683364553,-1.689202148,-0.375024866,234.5908302
4146,-0.465614318,-1.104661092,-1.852312951,-2.097982829,-0.67533175,-0.090098185,-1.305746707,-1.989914592,-0.706675662,-1.026530932,0.380975551,0.26396739,-0.448556325,0.187598992,0.228920993,-495.286739
242,-0.104289301,-1.426848417,-0.097888308,0.329806039,1.269920248,0.573566229,-0.113465072,0.97715559,-1.105837274,1.456663029,-1.373696609,-1.76591873,-0.782656598,-0.255788089,-0.13606258,-234.8320697
1946,0.473280945,0.330174426,0.079069212,0.621812107,1.472594631,-0.197335446,0.958008586,0.222838246,0.892872881,0.634481672,-0.794960379,0.206103354,0.631974888,-1.387320591,2.56500714,355.3323921
3158,0.5153107,0.140654865,-0.281382561,-1.365016023,1.625632456,-1.319027712,-1.127707419,-2.44466474,0.307706175,0.195598807,-1.391373328,-0.371864747,-1.693031674,-0.112627663,-0.739748654,-283.9800814
2811,-0.259374166,-0.817076819,0.926877147,1.287551451,-0.444036355,2.05779043,1.040306769,-0.265271338,0.259700308,1.299877918,0.680876536,-0.704149269,0.340339618,-1.213167559,-0.259746631,266.8067824
3666,1.327511199,-0.13417327,-0.387743738,1.49673156,-0.154502667,-0.020847138,-0.551835002,-0.425589805,1.738592052,1.162165673,-0.144754341,1.454702748,0.916901921,0.44389111,-1.251257205,443.5520075
2531,0.500267443,2.118813432,0.050250429,-1.187519815,-0.521173409,1.642730734,-0.681665785,-0.368802024,-0.752667763,-0.480752397,0.105107295,-1.308740429,-0.541101345,-1.250414405,-1.182774627,61.76170425
4317,1.516576336,0.15872985,1.511251693,0.099978455,0.119698729,-0.403011428,0.959228267,-1.589349114,-1.227004222,-0.454938686,0.515853658,0.453625173,-1.079332238,0.374970355,0.034134694,-24.85106527
1506,-2.084740268,-0.470001631,0.190582746,-1.630245994,-0.025044859,-0.35817111,0.419459118,0.284551675,-0.208311357,0.486021899,-2.120488486,0.303179141,1.088838323,-0.075376634,1.493028762,-7.325602933
2508,0.258780859,1.19520636,0.292260541,-0.8511143,-1.163985134,0.108825892,0.913505928,1.070727654,0.664216694,0.266138082,1.331692094,0.900700793,-0.142866358,-0.297999368,-1.262342129,218.7339498
755,-0.100817426,-2.68086021,0.609081111,0.560111507,0.635329923,-1.038978842,-0.971753597,2.069701241,0.619575487,0.453206702,-0.405565407,0.077464811,0.803503002,0.195389586,-0.980642708,-146.5179045
4100,0.483426071,-1.029951752,-0.338872808,2.076508127,0.193449514,1.05107439,-0.667944632,-1.654117522,1.631930445,1.738215124,-1.42843698,0.133082958,-0.550423432,0.174560865,-0.257158059,238.6444781
3546,0.065676993,0.486059157,-1.030274514,-1.704525708,0.390258229,-1.327391319,-0.027167748,0.5743528,0.729023478,-0.223466375,-1.035232184,1.145720155,-0.159932049,0.125249509,-0.411529653,-67.25434129
3385,0.53737108,0.764251384,-1.857090161,-0.827309732,-0.472916236,-0.180205713,0.419300071,1.716423897,-0.363530745,0.457813429,1.093058665,-0.445154035,1.442642688,0.397776462,1.546330443,107.8236468
1449,1.532506707,-0.830564954,0.938695563,-0.913988102,-1.5930121,0.174947789,-0.617891252,-0.58840865,1.405754742,0.315140646,0.332484362,0.358766099,0.265588415,-0.857545651,1.068960283,231.8466153
1627,-1.310148508,-0.135037084,-0.499955329,1.122906223,1.637497922,1.044369807,0.661688525,-1.459204167,0.024025784,0.057809997,0.609690325,0.919291089,-0.184960374,-0.201192816,-0.903627028,56.93869618
607,-1.746832652,-1.216910101,-1.005966711,0.390147264,-1.235294468,-0.599137291,-1.324178621,-0.22468637,-0.638552926,-1.120254408,-0.332620482,0.267136972,0.755938216,0.857140091,-0.69149362,-419.7811055
3117,-0.933565674,-1.170743879,-0.425363702,-0.94259179,-0.467100364,-2.586999627,2.18475268,-0.706161078,-0.091207576,0.275176241,-0.442664972,-1.415382413,0.954890658,-1.202312594,-0.702696254,-479.014507
1250,0.65515662,0.378492969,-0.659164466,0.790226055,-1.100286905,0.627057977,-0.660843902,-0.665101546,1.879517103,0.195273199,0.526404456,0.447653517,2.513141824,-0.056274189,0.202716579,499.1596718
1556,-1.16741821,0.596711525,1.201630657,1.304563769,-0.180573073,-0.160758581,-0.074021973,-1.141502065,-0.15754801,0.634770967,1.09303619,-1.312868545,0.513195296,1.423775155,0.093321315,75.64987012
3906,0.031767878,0.272831616,-2.002269521,0.096951816,-1.064836727,-0.080859027,0.60145837,0.616038995,0.65348829,-0.664572482,0.528926043,-0.036487195,-0.299713432,-0.672752699,-0.566348872,-197.7014246
4951,-1.173726481,-0.343684752,-0.005609963,-0.429890737,0.336395766,2.652681574,0.497378395,0.770051635,1.191378799,1.085494339,0.4887307,0.004779375,0.363167234,-0.754615414,1.028935816,374.2323535
3700,-1.173141533,-1.300153558,0.174805328,-2.466718086,-0.350798984,-0.301922385,1.370649456,1.184303876,0.044536961,-0.80206249,-1.247074934,-1.106539785,-0.24458147,-1.348398122,-0.675959114,-460.2300249
2635,-1.087852498,1.041396359,-0.725429005,1.588821014,-0.119632947,-1.91408857,-0.020518955,0.736897354,-0.057889631,0.889880988,-0.505293719,-0.051150347,0.751209561,1.031495856,0.402603213,19.32444258
727,-0.305501731,-0.443595128,-0.61833875,0.319604735,1.759154909,1.394490367,-0.351135275,-0.49246762,-1.641301641,-1.406009748,-0.278661717,-1.296855899,0.126210354,0.097656984,0.445958159,-256.317404
3315,0.45161882,-0.109092901,1.469142599,1.098600259,-1.328898448,0.52611585,1.034730026,1.266671826,-1.568403855,-0.372112715,-0.862966766,1.786565689,-0.120905743,0.874979328,-0.593281038,149.6808666
1420,-0.511204019,0.312963781,0.529934615,-0.41050998,-0.34963704,0.080723093,0.301049332,-0.113545368,-0.625648688,-0.406555742,0.282070926,0.090976961,0.793522073,-0.090697176,-0.904135079,13.53129633
3317,1.116401679,-0.100502813,-1.310465267,1.050923738,-0.291569802,0.770570641,0.418221216,-0.982938483,0.705704808,0.373399025,-0.155041837,0.056237605,0.485076048,-1.156585585,0.767012452,188.839551
2786,-1.081139942,0.108151835,-0.368492083,0.462739397,0.810684646,-0.827666257,-0.111836914,0.450547591,-1.188037551,-0.903247362,-1.325971494,-1.580844143,0.392593659,-0.947197101,-1.243629272,-399.8825579
1352,-1.912635511,0.835539006,0.826359839,1.806850675,-0.205804444,0.502850668,0.940638846,-0.671455594,0.433308857,-1.127533654,-0.12316001,0.602233694,-0.667302927,0.316629628,1.297868841,62.3384902
4107,-0.603966152,0.905671075,1.332703359,-0.668894693,-1.137844246,0.640750309,0.901151734,-0.778316226,0.555248585,1.196455735,-0.429403498,-1.684556685,1.594449516,-0.728654262,0.267629956,332.3095646
